1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.0,0.0,-199.0,0.0,-9838.0,-48281.0,0.0,-11240.0,0.0,0.0,-718.0,-243035.0,0.0,0.0,0.0,-82689.0,0.0,0.0,6000.0,-10078.0,-7532.0,-1165.0,0.0,0.0,0.0,-164025.0,0.0,0.0,4701.0,0.0,0.0,0.0,280584.0,0.0,-2915.0,-401.0,-6000.0,-11098.0,0.0,0.0,0.0,-3420.0,110610.0,298.0,0.0,-11402.0,-5315.0,0.0,-34146.0,-2185.0
-11829.0,0.0,-13622.0,0.0,-30673.0,-28054.0,0.0,0.0,0.0,0.0,-7196.0,-387061.0,0.0,0.0,0.0,-6738.0,0.0,0.0,-18999.0,-3000.0,-1898.0,-11996.0,0.0,0.0,0.0,-6175.0,0.0,0.0,0.0,0.0,0.0,-2000.0,141947.0,0.0,-3396.0,-5500.0,0.0,-3452.0,-18000.0,0.0,-38.0,0.0,19120.0,0.0,0.0,-31200.0,-15056.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-128915.0,-48461.0,0.0,-2734.0,0.0,0.0,0.0,-343641.0,0.0,0.0,0.0,-5067.0,0.0,0.0,0.0,-5670.0,0.0,-398.0,0.0,0.0,0.0,-1048.0,0.0,0.0,-975.0,0.0,0.0,0.0,-20262.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.0,136805.0,0.0,0.0,-765.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-26296.0,0.0,0.0,0.0,0.0,0.0,0.0,-71935.0,0.0,0.0,0.0,-1285.0,0.0,0.0,0.0,0.0,0.0,-3800.0,0.0,0.0,0.0,-40354.0,0.0,0.0,0.0,0.0,0.0,0.0,-52002.0,-209.0,-1716.0,-219.0,0.0,0.0,0.0,0.0,0.0,-712.0,4929.0,0.0,0.0,-1153.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-1458.0,-933.0,0.0,-378.0,-1034.0,0.0,0.0,-5011.0,0.0,0.0,-870.0,-580.0,0.0,0.0,-29.0,0.0,-3793.0,-24454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7354.0,0.0,0.0,0.0,0.0,-2649.0,0.0,0.0,-1523.0,-45.0,-3048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-10933.0,0.0,0.0,0.0,0.0,0.0,0.0,-4812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-2578.0,-666.0,0.0,0.0,0.0,0.0,0.0,-16130.0,0.0,0.0,0.0,-231.0,0.0,0.0,0.0,0.0,0.0,-2134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,0.0,-1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-16216.0,-3496.0,0.0,0.0,0.0,0.0,0.0,-13248.0,0.0,0.0,5000.0,-1675.0,0.0,0.0,-31686.0,-789.0,0.0,1449.0,0.0,0.0,0.0,-112.0,0.0,-1144.0,0.0,0.0,0.0,0.0,22224.0,0.0,0.0,0.0,0.0,-363.0,0.0,0.0,0.0,0.0,37832.0,0.0,0.0,9523.0,0.0,0.0,-575.0,0.0
0.0,0.0,-1495.0,0.0,-21741.0,-6741.0,0.0,-514.0,0.0,0.0,0.0,-13728.0,0.0,0.0,0.0,-4845.0,0.0,0.0,-649.0,0.0,-4395.0,-8359.0,0.0,0.0,0.0,-489.0,0.0,0.0,-2698.0,0.0,0.0,0.0,-7932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-536.0,20800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-1070.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1271.0,0.0,0.0,0.0,-142.0,0.0,0.0,0.0,0.0,0.0,-2696.0,0.0,0.0,0.0,0.0,0.0,0.0,-103507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-5239.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-615.0,0.0,0.0,0.0,-3484.0,0.0,0.0,0.0,0.0,0.0,0.0,-113420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-20476.0,0.0,-39868.0,-96357.0,0.0,-12624.0,0.0,0.0,0.0,-609989.0,0.0,0.0,0.0,-57469.0,0.0,0.0,-3399.0,4300.0,-109311.0,-19489.0,-8952.0,0.0,0.0,-5731.0,0.0,-1000.0,-57422.0,0.0,0.0,0.0,791042.0,-56827.0,-9334.0,-234.0,-411.0,-50666.0,0.0,-15574.0,-100.0,-27584.0,677458.0,0.0,0.0,-81001.0,0.0,0.0,-45197.0,-7167.0
0.0,0.0,-543.0,-7844.0,-108398.0,-1561.0,0.0,-1400.0,0.0,0.0,0.0,-2500.0,0.0,0.0,0.0,982.0,0.0,0.0,-278.0,-16551.0,-40000.0,-49008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38766.0,0.0,-1244.0,-63.0,0.0,-2106.0,0.0,0.0,0.0,-14154.0,66260.0,0.0,0.0,-56.0,-776.0,-4504.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2500.0,0.0,0.0,-6258.0,-16902.0,0.0,-6776.0,0.0,0.0,0.0,-1620519.0,0.0,0.0,-680.0,0.0,0.0,0.0,0.0,3000.0,0.0,-6558.0,0.0,34420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-604367.0,0.0,-1000.0,0.0,-2950.0,-2020.0,0.0,0.0,43502.0,0.0,851919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-2520.0,0.0,0.0,0.0,0.0,0.0,0.0,-5652.0,0.0,0.0,0.0,-365.0,0.0,0.0,0.0,0.0,0.0,-1928.0,0.0,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,-21503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1860.0,0.0,0.0,-667.0,0.0,0.0,0.0,0.0
-8603.0,0.0,-14994.0,0.0,-12317.0,-3739.0,-965.0,0.0,0.0,0.0,0.0,-241770.0,0.0,0.0,0.0,-1847.0,0.0,0.0,0.0,77933.0,0.0,-7532.0,251.0,10234.0,0.0,-1070.0,0.0,0.0,0.0,0.0,0.0,0.0,117687.0,-257.0,0.0,2500.0,0.0,-10957.0,0.0,-10080.0,-80000.0,0.0,45929.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0
0.0,0.0,-609.0,0.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,-217.0,0.0,0.0,0.0,-897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-32530.0,-4170.0,-18000.0,0.0,0.0,0.0,-2258.0,-35300.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,-1137.0,-521.0,0.0,0.0,0.0,-11746.0,0.0,0.0,0.0,0.0,0.0,0.0,-1600.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210.0,0.0,0.0,-21541.0,-35892.0,-6992.0,0.0,0.0,0.0,0.0,0.0,-220530.0,0.0,-151.0,-16908.0,-2310.0,0.0,0.0,-484.0,0.0,-9153.0,-4467.0,0.0,0.0,0.0,-372.0,0.0,0.0,-10454.0,0.0,0.0,-28.0,29088.0,-2870.0,0.0,-547.0,0.0,-30586.0,0.0,100.0,-59.0,0.0,78101.0,0.0,0.0,0.0,-13040.0,0.0,-2377.0,0.0
